用户ID,死因,最后一条微博发布时间,评论时间,时间差,评论者姓名,评论内容,Tree_Hole,Whaling_Wall,Not_Related
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 06:29:59,0.0,生蹼的少女,结束了游戏也结束了你自己 这世界简直不算可爱宝贝 你走进通向这趟旅行的最后一扇门  你感受到了吗 所有的光芒正向你涌来 祝你  旅途愉快,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:19:27,0.0,Blue-月牙,州州，千万不要想不开啊，求你了好好活下来！你的人生或许这一段很黑暗，但你都咬牙挺过来了，未来只会越来越美好的！相信我！你可以去实现自己的梦想，做很多自己喜欢的事情，看从来没有见过的风景！有机会的话你来东北吧，我带你去滑雪啊！吃铁锅炖大鹅吃锅巴肉！看梦幻的和童话世界一样的雪乡小屋！,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:43:08,0.0,Lucky_Rosty,快看一下这里啊！有人要轻生！ @海南日报 @海南警方 @海南共青团 @三亚发布,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 09:51:58,0.0,旺仔澄泓,颠倒黑白的媒体罪该万死@新京报,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:02:52,0.0,瑾宝来了,你要是再不开心，不知道怎么办。你来海口吧，我带你玩，不想说的我统统不问，不开心的我们统统不谈。就纯放松。你不要自己一个人再乱想了，,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:45:10,0.0,想了一整天2022,@海南网警 拜托了，一定要救回来这个孩子啊,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-27 00:04:09,3.0,追风筝的人zsw,对不起，我不能为你做什么，哪怕我是蝼蚁，我不自量力，我会用我余下生命的每一天，都会对@新京报 要求向你道歉，我会坚持到底！！！求更多人也坚持到底！！！,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 09:33:55,0.0,keVin肆拾贰_,"亲生父母 家庭 同学 老师 警官 互联网 雪崩时没有一片雪花是无辜的, 但那么多事情他都坚持过来了。而惟独最后这片互联网的雪花是可能让他最难受的, 真的希望这互联网能少点无端网暴…",1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:38:22,0.0,晓晴同学吖,不值得啊弟弟，别做傻事，你自杀正中坏人的下怀，努力活着才能有机会过上好日子，你父母会遭到报应的,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-29 13:34:20,5.0,新新堆满天,有没有好心的导演把这个事迹拍成电影上映，短短15年的人生，经历了太多太多了，最后的网暴是重点，虽不是什么为国家做过贡献的人，但也是经历了这个时代各种悲剧的人物，拐卖人口、校园霸凌、寻亲被网暴，哪一点单独列出来都是题材，可以拍一拍吗？让他走上大荧幕，让人们祭奠一下,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 18:52:51,0.0,去离子纯净水J,这个社会真有意思，一个不幸的人在底层苦苦挣扎的时候，遭受的除了白眼就是鄙视，当他死了，他又成了大众表达善良显示菩萨心肠的载体。吃完肉喝完血还得给自己立个菩萨的人设！人啊，真忒娘的无耻至极！,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-29 16:10:11,5.0,HSW-嘟嘟sweet,世道有轮回，苍天绕过谁？ 愿你所去之处，所遇皆是良人， 所付皆有回馈，所想皆能实现。 愿你的来生，我的今生或来世， 我们成为亲人，让你幸福快乐成长。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:46:43,0.0,我对钱过敏,医药费不要担心 我们可以很多人都捐一些 然后就能凑够了,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:50:17,0.0,词儿仙仙,挺心疼的，没有父母的爱，生来就被欺负，好不容易找到亲生父母，期待父母的爱结果却又是这般场景，太不公平了，对于他的亲生父母，我想问一句，这是你们的骨血啊。你们亲生的孩子啊，你怎么可以这般对待，生而为人，这样为人处世，一定会有报应的,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-26 11:21:44,2.0,101--KK,孩子，温热的，全甜的，喝吧🙏,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:23:43,0.0,PrajnaMe,此时此刻，多么希望你再发一条微博，告诉我们想通了，会好好活着。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:59:46,0.0,心仰天穹love,个人觉得这个弟弟会不会在三亚概率大一些？前两天看他在石家庄机场坐飞机，遗书提到他喜欢大海，定位也是在三亚，该不会就是在三亚吧,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 12:00:47,0.0,竺竺儿,这孩子现在一定找到爱他的爸妈了，从产房推出来，是个大胖小子，生日是腊月二十二！现在一定是一家人把你围绕在产房里，你是你爸爸妈妈第一个孩子，他们开心得不得了！有好多爱把你包围，有房子，有车子，有好多好多，不用再每天生活在黑暗中奔波了。新的一生，按时长大，健健康康，平安顺遂,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:42:56,0.0,刘锋互联网进化论,很担心。这个孩子的文笔很好。希望明天不要传来坏的消息，希望警察快去挽救他。,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 08:50:16,0.0,竺竺儿,人没了 也登上了热搜 多希望活着的时候能有更多人关注你 重视你 给你更多爱啊 一定要严惩所有伤害这个孩子的人,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 13:31:54,0.0,卿携秋色揽星河,图片评论,0,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-27 23:50:54,3.0,追风筝的人zsw,我已经哭了好几天，身边没有人能理解，我为什么对你这么共情。没有人知道，我也有过严重的抑郁症，也想过在海边轻生。是曾经一个人的鼓励让我撑过来，我太能理解你的苦，你宁愿自己扛着不愿伤害别人。芸芸众生，姐姐只是个蝼蚁，但我会每天@新京报 给你道歉，我会坚持下去。下辈子你会幸福的，一定会的,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 14:12:21,0.0,颜言盐YAN,磨蹭了很久都不敢看你的这篇信，当看完你说谢谢有人能看完我又崩一回，弟弟，你已经比我们大多数人都要坚强了，希望现在的你真的投胎到了一个充满爱的家庭，被父母抱在怀里🙏,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-02-05 23:02:02,12.0,卓一丸,冬奥会啦 我画了一只冰墩墩 送给你希望你在那边顺心顺意,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-26 13:42:57,2.0,卖名妆的大芒果,刘学州遗书遗愿，希望他所谓的父母，人贩子网暴他的恶人，受到应有的惩罚，大家顶上去，让刘学周事件不要冷持续热搜，直到这世间还他公道！,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 07:11:34,0.0,Y-Y1n99,我刚刚看了一圈，到现在还有人在说一些话，网络喷子治理一下，手机里面不是有证据吗，强烈要求公安部门严查，该怎么办就怎么办，不能放过一个网爆的人，都是杀人凶手,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-30 07:48:59,6.0,泡泡的草莓枕,今天是州州的头七，求南无地藏王菩萨，让你脱离自杀恶业的痛苦，让你免除轮回🙏🙏🙏🙏,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:06:56,0.0,isjjid,当初网暴的人呢，脸呢,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:06:49,0.0,柯南君向前冲,别傻啊。弟弟,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:29:42,0.0,Mr_苏俊硕,@人民日报 @央视新闻 救救这个孩子吧,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:13:52,0.0,·AuroraFairy·,@河北网警巡查执法 @石家庄网警巡查执法,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 11:17:29,0.0,你亲到我睫毛了,弟弟 下一世一定做个有人疼有人爱的宝贝吧 下雨有人为你撑伞 天黑有人为你亮灯 难过了有怀抱可以撒娇,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-25 00:14:19,1.0,有梦想的皮皮彤,乖乖州，嘘🤫，我知道哒，你是天使，对不对呀？在那边要乖乖的哦。下次下凡的时候，一定要睁大眼睛选好父母哦。我感觉到啦，下辈子你会很幸福的。乖啦。摸摸头。姐姐眼泪哭干了，好想早一点认识你啊，记着，我们爱你，世界也在爱你。有很多人都爱你。嗯~新年快乐。。一定要照顾好自己。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-26 01:10:48,2.0,亲亲宋麦,再见啦,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:14:41,0.0,柯南君向前冲,不要想不开！！！,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-25 10:13:23,1.0,鼠鼠我呀又圆啦,弟弟，今天小年了，我看到新闻，有许多人在你去过的海边送了鲜花和蛋糕。如果你的灵魂飘过那里，就停一停，歇一歇吧，吃一口蛋糕，闻一闻花香。以后，不会再在人间如此辛苦了,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 02:19:17,0.0,胡聪聪哇,@央视新闻 @人民日报 他才十五岁 我们没有其他太过分的请求 只希望警察和官方能保护一下这孩子 他所承受的网络暴力是一个成年人都承受不了的 到现在各个平台还有人在骂 在侮辱 唾沫星子多了真的会淹死人,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-25 11:02:58,1.0,海文可爱,尽一点微薄之力转发下去，网暴者:红星新闻2千w粉丝，真话哥1百w，新京报1千w，柳一柳，高高6w，暖心姐姐5w，还有酱酱酱，希望大家复制粘贴，能为孩子做点事，意难平！,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 12:16:09,0.0,烨光之尘,新京报现在还在降热搜呢资本挺强大的网友们快去把热搜搞起来,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:18:17,0.0,花花是个小女孩呀,弟弟，你现在在哪里？还安全吗？可以在微博上报个平安吗？有很多爱你的人在关心你呢,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-02-03 22:46:23,10.0,正能小熊猫,也许你走了是对的，这个世界烂透了。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-30 01:36:48,6.0,李瀚瀛,小刘弟弟，今天是你的头七刚才哥哥已经把钱从北京市安乐林路和景泰路的十字路口给你烧过去了，一定记得查收啊🙏很遗憾在你走后才认识你，没能挽留住你希望你生生世世都能不再为经济发愁，永远快快乐乐，三冬暖、春不寒、天黑有灯、下雨有伞🙏🙏,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 12:31:41,0.0,挚爱马天宇喔,马天宇都为你抱不平了，你是最好的少年，要好好的回来啊,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-29 15:20:02,5.0,哈搓搓滴嘛你,他跟好友发消息“要去见妈妈啦”，可以想象他多期待。他和妈妈拍了一张合照，有人评论“妈妈真漂亮”，他很自豪地说“对鸭谢谢”，有人评论“希望妈妈能弥补你缺失的母爱”，他点赞了，那个赞深深刺痛了我的心，他多么渴望母爱啊。为了得到母爱，他压根没因为母亲当年卖他而生气，他一开始就是想和解,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-29 09:20:25,5.0,杨凡凡,州州早呀，姐姐这边今天好冷呀，不知道你那边冷不冷呢？每天醒来第一件事就是打开微博看警察叔叔给你调查的后续有没有出来，你叮嘱的事大家都没有忘记呢。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:09:44,0.0,翟光2023,不要做傻事,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 10:44:47,0.0,春日良漫,他关注了鹿道森,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-26 01:18:41,2.0,华俊竹de微博,必须提起公诉：1.刘学州父母贩卖人口罪，遗弃子女罪，恶意网暴故意杀人罪。2.新京报相关编辑及负责人造谣诽谤罪，严重扰乱社会秩序，煽动网暴。3. 水军公司雇佣组织水军，恶意煽动网暴，侵害刘学州人身权益，对他进行辱骂，发表不当言论，已购成造谣诽谤罪！4.禽兽老师性侵猥亵未成年人罪！,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-25 12:41:08,1.0,抡起袖子好好干,天妒英才啊、小小年纪承受被亲生父母抛弃的痛，别说15岁小孩了，就算我今年30多了，也没有他的文采和度量，为了弟弟放弃起诉，（大度也)一篇文章遗书唤醒人性中的（善良)（懂事) （可惜) 一个重生，让我眼泪汪汪的流了，刘学洲小朋友你安心走，你今年15岁我会为你念《地藏经》15遍《金刚经》15遍。,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 14:59:45,0.0,zoey166,#刘学州# 2022年第一悲剧！一个15岁的孩子生命陨落，尝尽了人间疾苦！希望卖他的亲生父母、医生、人贩子，猥亵他的男老师，无良媒体【新京报】、网暴他的人，统统下地狱！,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:11:04,0.0,置身云端,人生还有很多路要走 再坚持一下好不好,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-27 03:09:48,3.0,klioypapa,弟弟 看你一个人孤单的在吃东西 看你一个清瘦的身影回头 看你绝望的躺在冰冷的海边 看你强壮坚强的在镜头面前直播 不管是哪个画面我都觉得好难过 我只有想着你终于不用再孤孤单单一个人终于不用理那些讨厌的人 终于不用理你那两个丧心病狂的原生父母 我好像又会好过一点,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 06:15:54,0.0,我爱w的国,已经没了，哭到窒息,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 03:36:55,0.0,小刘不吃香菜u,搜索 彭高峰可以看到最新消息！！！,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 01:57:57,0.0,在你宇宙里烤火彳亍,看完我只能说，不是所有人都配做父母的不管是之前的老师还是你现在的父母，他们已经不单纯是做错了事，而是触犯了法律你根本没有错，相信我，现在就是你最黑暗的时刻，熬过这段时间，你会越来越好的。一定要救回来啊,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-02-01 00:02:58,8.0,March--May,州州 外面鞭炮四起 刚刚也有了好消息 舅妈找律师帮你了 希望你能安心了 🫂,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-29 10:20:33,5.0,如果爱p1,我从刘学州的事件里走不出来了，唉,1,0,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-29 07:14:39,5.0,小小雨0201,“如果明年有机会过生日的话，我还是想继续过9月28的”，州州，或许心里还尚存了一丝生的希望吧，怎么那么傻呢？都不让人找到你。 另外那些明星离婚的绯闻不要一直占用热搜公共资源了，12月热搜一直是王力宏夫妇，所以州州的关注度确实不是很高，如果可以早点让更多的人关注你，或许结局会不一样,1,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-26 04:17:49,2.0,公会hhff,那个吕警官，怎么感觉是他爸爸哥们,0,0,1
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-24 00:47:54,0.0,我喜欢你开始脸红了,活下去拜托你,0,1,0
刘学州a,儿童收养/网暴/抑郁症/自杀,2022-01-24 00:02:00,2022-01-26 23:38:32,2.0,HSW-嘟嘟sweet,愿你再世，集一身宠爱。,0,1,0
